query	hit	cobertura_query	cobertura_hit	identidad	evalue	bitscore	especie_hit	titulo_hit
lcl|NC_002745.2_prot_WP_001049165.1_763	VFG000077(gb|NP_465991)	99.48717948717949	97.97979797979798	77.835	3.56e-113	320.0	Listeria monocytogenes EGD-e	VFG000077(gb|NP_465991) (clpP) ATP-dependent Clp protease proteolytic subunit [ClpP (VF0074) - Stress survival (VFC0282)] [Listeria monocytogenes EGD-e]
lcl|NC_002745.2_prot_WP_001050566.1_1689	VFG043587(gb|WP_001050554)	100.0	100.0	96.935	0.0	4196.0	Staphylococcus aureus subsp. aureus COL	VFG043587(gb|WP_001050554) (sasC) LPXTG-anchored repetitive surface protein SasC [SasC (VF1010) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus COL]
lcl|NC_002745.2_prot_WP_001052571.1_2140	VFG044277(gb|WP_001052566)	100.0	100.0	99.392	0.0	1357.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044277(gb|WP_001052566) (sfaD) D-ornithine--citrate ligase SfaD [Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001056195.1_783	VFG004641(gb|WP_001056195)	100.0	100.0	100.0	0.0	1818.0	Staphylococcus aureus subsp. aureus N315	VFG004641(gb|WP_001056195) (clfA) Clumping factor A, fibrinogen-binding protein [Clumping factor (VF0004) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001056483.1_403	VFG004953(gb|WP_001056483)	100.0	100.0	100.0	0.0	723.0	Staphylococcus aureus subsp. aureus N315	VFG004953(gb|WP_001056483) (set8) superantigen-like protein SSL3 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001058587.1_1558	VFG027322(gb|WP_015306641)	97.25651577503429	91.43222506393862	41.168	0.0	615.0	Mycobacterium smegmatis JS623	VFG027322(gb|WP_015306641) (relA) Probable GTP pyrophosphokinase RelA (ATP:GTP 3'-pyrophosphotransferase) (PPGPP synthetase I) ((P)PPGPP synthetase) (GTP diphosphokinase) [RelA (VF0287) - Regulation (VFC0301)] [Mycobacterium smegmatis JS623]
lcl|NC_002745.2_prot_WP_001058993.1_2523	VFG000080(gb|NP_464522)	92.7246790299572	90.33149171270718	46.073	0.0	592.0	Listeria monocytogenes EGD-e	VFG000080(gb|NP_464522) (clpE) ATP-dependent protease [ClpE (VF0073) - Stress survival (VFC0282)] [Listeria monocytogenes EGD-e]
lcl|NC_002745.2_prot_WP_001060462.1_550	VFG004604(gb|WP_001060462)	100.0	100.0	100.0	0.0	1860.0	Staphylococcus aureus subsp. aureus N315	VFG004604(gb|WP_001060462) (sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001061264.1_649	VFG006825(gb|WP_011702537)	95.3757225433526	97.97687861271676	30.836	1.15e-36	135.0	Listeria welshimeri serovar 6b str. SLCC5334	VFG006825(gb|WP_011702537) (virS) sensor histidine kinase [VirR/VirS (VF0791) - Regulation (VFC0301)] [Listeria welshimeri serovar 6b str. SLCC5334]
lcl|NC_002745.2_prot_WP_001063553.1_1080	VFG004962(gb|WP_000778504)	84.64730290456431	89.86784140969164	30.0	4.76e-11	60.5	Staphylococcus aureus subsp. aureus MRSA252	VFG004962(gb|WP_000778504) (set4) superantigen-like protein SSL10 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MRSA252]
lcl|NC_002745.2_prot_WP_001064825.1_2399	VFG000365(gb|WP_002214412)	87.39352640545145	89.64912280701755	32.054	1.53e-100	316.0	Yersinia pestis CO92	VFG000365(gb|WP_002214412) (ybtP) yersiniabactin ABC transporter ATP-binding/permease protein YbtP [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]
lcl|NC_002745.2_prot_WP_001071606.1_286	VFG002407(gb|WP_001071606)	100.0	100.0	100.0	4.59e-53	159.0	Staphylococcus aureus subsp. aureus MW2	VFG002407(gb|WP_001071606) (esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
lcl|NC_002745.2_prot_WP_001074534.1_964	VFG004485(gb|WP_001074534)	100.0	100.0	100.0	0.0	2519.0	Staphylococcus aureus subsp. aureus N315	VFG004485(gb|WP_001074534) (atl) bifunctional autolysin [Autolysin alt (VF0997) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001078461.1_112	VFG044255(gb|WP_001078456)	100.0	100.0	99.702	0.0	700.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044255(gb|WP_001078456) (sbnB) N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase SbnB [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001080809.1_636	VFG013731(gb|WP_005291888)	95.09433962264151	90.64748201438849	51.984	1.99e-97	286.0	Corynebacterium jeikeium K411	VFG013731(gb|WP_005291888) (fagC) ABC transporter ATP-binding protein [ABC transporter (VF0741) - Nutritional/Metabolic factor (VFC0272)] [Corynebacterium jeikeium K411]
lcl|NC_002745.2_prot_WP_001081351.1_947	VFG044273(gb|WP_001214661)	96.86520376175548	96.63608562691131	48.734	4.42e-98	292.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044273(gb|WP_001214661) (NWMN_RS12035) ABC transporter substrate-binding protein [Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001084442.1_180	VFG044201(gb|WP_011267793)	95.17766497461929	90.39301310043668	32.471	3.94e-57	193.0	Pseudomonas syringae pv. syringae B728a	VFG044201(gb|WP_011267793) (PSYR_RS13390) diaminobutyrate--2-oxoglutarate transaminase [Achromobactin biosynthesis and transport (VF0922) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas syringae pv. syringae B728a]
lcl|NC_002745.2_prot_WP_001089094.1_958	VFG004722(gb|WP_001089094)	100.0	100.0	100.0	0.0	811.0	Staphylococcus aureus subsp. aureus N315	VFG004722(gb|WP_001089094) (sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001095260.1_1480	VFG000478(gb|NP_459678)	89.70588235294117	84.0	30.469	5.07e-10	54.3	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	VFG000478(gb|NP_459678) (fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
lcl|NC_002745.2_prot_WP_001096633.1_1442	VFG016507(gb|WP_011949275)	98.1651376146789	97.86585365853658	45.82	3.76e-94	282.0	Mycoplasma agalactiae PG2	VFG016507(gb|WP_011949275) (pdhB) alpha-ketoacid dehydrogenase subunit beta [PDH-B (VF0878) - Adherence (VFC0001)] [Mycoplasma agalactiae PG2]
lcl|NC_002745.2_prot_WP_001103231.1_626	VFG049041(gb|WP_002912371)	89.01515151515152	98.3739837398374	41.736	3.26e-64	201.0	Klebsiella pneumoniae subsp. rhinoscleromatis SB3432	VFG049041(gb|WP_002912371) (rfbB) O-antigen export ABC transporter ATP-binding protein RfbB [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]
lcl|NC_002745.2_prot_WP_001121760.1_771	VFG005579(gb|WP_000022815)	100.0	100.0	81.422	0.0	713.0	Streptococcus pneumoniae D39	VFG005579(gb|WP_000022815) (eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae D39]
lcl|NC_002745.2_prot_WP_001126259.1_1118	VFG047713(gb|WP_014549144)	99.33774834437087	98.35466179159049	46.809	0.0	957.0	Francisella cf. novicida Fx1	VFG047713(gb|WP_014549144) (carB) carbamoyl phosphate synthase large subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella cf. novicida Fx1]
lcl|NC_002745.2_prot_WP_001126606.1_1225	VFG026433(gb|YP_005360830)	97.98206278026906	98.8814317673378	42.212	3.55e-121	360.0	Mycobacterium tuberculosis RGTB327	VFG026433(gb|YP_005360830) (glnA1) glutamine synthetase [Glutamine synthesis (VF0816) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium tuberculosis RGTB327]
lcl|NC_002745.2_prot_WP_001127960.1_2095	VFG016424(gb|WP_000276321)	99.35897435897436	98.41269841269842	43.73	5.6499999999999994e-95	283.0	Bacillus thuringiensis str. Al Hakam	VFG016424(gb|WP_000276321) (manA) mannose-6-phosphate isomerase, class I [Polysaccharide capsule (VF0659) - Immune modulation (VFC0258)] [Bacillus thuringiensis str. Al Hakam]
lcl|NC_002745.2_prot_WP_001159430.1_2660	VFG004543(gb|WP_001159430)	100.0	100.0	100.0	0.0	848.0	Staphylococcus aureus subsp. aureus USA300_FPR3757	VFG004543(gb|WP_001159430) (icaA) N-acetylglucosaminyltransferase, involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]
lcl|NC_002745.2_prot_WP_001166500.1_648	VFG006821(gb|WP_003729795)	98.66071428571429	98.66666666666667	47.297	4.26e-74	223.0	Listeria welshimeri serovar 6b str. SLCC5334	VFG006821(gb|WP_003729795) (virR) two-component system response regulator VirR [VirR/VirS (VF0791) - Regulation (VFC0301)] [Listeria welshimeri serovar 6b str. SLCC5334]
lcl|NC_002745.2_prot_WP_001170264.1_449	VFG043452(gb|WP_001170264)	100.0	100.0	100.0	0.0	671.0	Staphylococcus aureus subsp. aureus COL	VFG043452(gb|WP_001170264) (aaa) autolysin/adhesin Aaa [SACOL0507 (VF0999) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus COL]
lcl|NC_002745.2_prot_WP_001173201.1_2636	VFG016424(gb|WP_000276321)	99.03846153846153	98.41269841269842	48.387	2.75e-110	322.0	Bacillus thuringiensis str. Al Hakam	VFG016424(gb|WP_000276321) (manA) mannose-6-phosphate isomerase, class I [Polysaccharide capsule (VF0659) - Immune modulation (VFC0258)] [Bacillus thuringiensis str. Al Hakam]
lcl|NC_002745.2_prot_WP_001179385.1_113	VFG044256(gb|WP_001179384)	100.0	100.0	99.829	0.0	1211.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044256(gb|WP_001179384) (sbnC) staphyloferrin B biosynthesis protein SbnC [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001179886.1_115	VFG044258(gb|WP_001179888)	100.0	100.0	99.135	0.0	1196.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044258(gb|WP_001179888) (sbnE) L-2,3-diaminopropanoate--citrate ligase SbnE [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001186804.1_117	VFG044260(gb|WP_001186806)	100.0	100.0	99.612	0.0	523.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044260(gb|WP_001186806) (sbnG) staphyloferrin B biosynthesis citrate synthase SbnG [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001190841.1_2031	VFG009864(gb|WP_041787729)	95.23809523809524	96.5065502183406	32.889	4.09e-35	124.0	Mycobacterium gilvum PYR-GCK	VFG009864(gb|WP_041787729) (mprA) response regulator transcription factor [MprAB (VF0298) - Regulation (VFC0301)] [Mycobacterium gilvum PYR-GCK]
lcl|NC_002745.2_prot_WP_001190913.1_1117	VFG047720(gb|WP_012280231)	96.44808743169399	96.64948453608247	45.213	1.18e-99	300.0	Francisella philomiragia subsp. philomiragia ATCC 25017	VFG047720(gb|WP_012280231) (carA) carbamoyl phosphate synthase small subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella philomiragia subsp. philomiragia ATCC 25017]
lcl|NC_002745.2_prot_WP_001213908.1_1482	VFG048486(gb|WP_004223579)	88.88888888888889	87.87878787878788	33.333	2.76e-36	129.0	Klebsiella pneumoniae KCTC 2242	VFG048486(gb|WP_004223579) (fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae KCTC 2242]
lcl|NC_002745.2_prot_WP_001214661.1_2135	VFG044273(gb|WP_001214661)	100.0	100.0	100.0	0.0	657.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044273(gb|WP_001214661) (NWMN_RS12035) ABC transporter substrate-binding protein [Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001216898.1_152	VFG005041(gb|WP_001216898)	100.0	100.0	100.0	1.75e-153	423.0	Staphylococcus aureus subsp. aureus USA300_FPR3757	VFG005041(gb|WP_001216898) (SAUSA300_RS00840) CatB-related O-acetyltransferase [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]
lcl|NC_002745.2_prot_WP_001220199.1_1044	VFG001321(gb|WP_001220199)	100.0	100.0	100.0	0.0	597.0	Staphylococcus aureus subsp. aureus str. Newman	VFG001321(gb|WP_001220199) (isdE) iron-regulated surface determinant protein E [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001221646.1_153	VFG005057(gb|WP_001221646)	100.0	100.0	100.0	0.0	743.0	Staphylococcus aureus subsp. aureus Mu50	VFG005057(gb|WP_001221646) (SAV_RS00930) glycosyltransferase [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]
lcl|NC_002745.2_prot_WP_001223713.1_118	VFG044261(gb|WP_001223700)	100.0	100.0	98.25	0.0	823.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044261(gb|WP_001223700) (sbnH) staphyloferrin B biosynthesis decarboxylase SbnH [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001224793.1_757	VFG005951(gb|WP_148148905)	51.5527950310559	82.14285714285714	37.234	1.83e-08	49.7	Streptococcus thermophilus LMG 18311	VFG005951(gb|WP_148148905) (STU_RS19955) acyltransferase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus LMG 18311]
lcl|NC_002745.2_prot_WP_001225022.1_2631	VFG001314(gb|WP_001225025)	100.0	100.0	99.804	0.0	1038.0	Staphylococcus aureus subsp. aureus MW2	VFG001314(gb|WP_001225025) (aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
lcl|NC_002745.2_prot_WP_001229920.1_2325	VFG035924(gb|WP_000593973)	90.04524886877829	95.1923076923077	33.171	1.42e-28	106.0	Escherichia coli O78:H11:K80 str. H10407	VFG035924(gb|WP_000593973) (aatC) ATP-binding protein AatC [Dispersin (VF0215) - Others (VFC0346)] [Escherichia coli O78:H11:K80 str. H10407]
lcl|NC_002745.2_prot_WP_001230232.1_1596	VFG013198(gb|WP_011608203)	97.72727272727273	97.19626168224299	42.038	5.840000000000001e-79	243.0	Haemophilus somnus 2336	VFG013198(gb|WP_011608203) (hemC) hydroxymethylbilane synthase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 2336]
lcl|NC_002745.2_prot_WP_001230679.1_158	VFG005112(gb|WP_001230679)	100.0	100.0	100.0	0.0	613.0	Staphylococcus aureus subsp. aureus Mu50	VFG005112(gb|WP_001230679) (capN) capsular polysaccharide type 5/8 biosynthesis epimerase CapN [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]
lcl|NC_002745.2_prot_WP_001236362.1_1759	VFG004982(gb|WP_001236362)	100.0	100.0	100.0	0.0	501.0	Staphylococcus aureus subsp. aureus N315	VFG004982(gb|WP_001236362) (seln) staphylococcal enterotoxin type N [SE (VF0020) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001240826.1_283	VFG002405(gb|WP_001240826)	100.0	100.0	100.0	6.51e-66	193.0	Staphylococcus aureus subsp. aureus MW2	VFG002405(gb|WP_001240826) (esxA) type VII secretion system secreted protein EsxA [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
lcl|NC_002745.2_prot_WP_001242427.1_1046	VFG044269(gb|WP_001242429)	100.0	100.0	99.59	0.0	498.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044269(gb|WP_001242429) (srtB) NPQTN specific sortase B [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001245577.1_727	VFG007252(gb|WP_005482136)	99.05660377358491	99.36708860759494	41.587	7.19e-77	238.0	Vibrio parahaemolyticus RIMD 2210633	VFG007252(gb|WP_005482136) (vctG) iron chelate uptake ABC transporter permease subunit VctG [VctPDGC system (VF0638) - Nutritional/Metabolic factor (VFC0272)] [Vibrio parahaemolyticus RIMD 2210633]
lcl|NC_002745.2_prot_WP_001246008.1_350	VFG045470(gb|AAM75247)	86.56716417910448	87.87878787878788	43.103	2.3e-10	50.4	Enterococcus faecalis str. MMH594	VFG045470(gb|AAM75247) (cylR2) cytolysin regulator R2 [Cytolysin (VF0356) - Exotoxin (VFC0235)] [Enterococcus faecalis str. MMH594]
lcl|NC_002745.2_prot_WP_001246685.1_1043	VFG044266(gb|WP_001246698)	100.0	100.0	99.721	0.0	710.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044266(gb|WP_001246698) (isdD) iron-regulated surface determinant protein D [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001252543.1_486	VFG047258(gb|WP_014547756)	100.0	98.46153846153847	40.929	2.3600000000000003e-109	330.0	Francisella cf. tularensis subsp. novicida 3523	VFG047258(gb|WP_014547756) (lpxA/glmU) UDP-N-acetylglucosamine pyrophosphorylase/glucosamine-1-phosphate N-acetyltransferase [LPS (VF0542) - Immune modulation (VFC0258)] [Francisella cf. tularensis subsp. novicida 3523]
lcl|NC_002745.2_prot_WP_001270865.1_1593	VFG013203(gb|WP_012341659)	98.83177570093459	98.37962962962963	56.0	1.96e-168	479.0	Haemophilus somnus 2336	VFG013203(gb|WP_012341659) (hemL) glutamate-1-semialdehyde 2,1-aminomutase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 2336]
lcl|NC_002745.2_prot_WP_001279338.1_1657	VFG005533(gb|WP_002262650)	89.85849056603773	97.51243781094527	39.055	5.24e-75	239.0	Streptococcus mutans UA159	VFG005533(gb|WP_002262650) (htrA/degP) trypsin-like peptidase domain-containing protein [Serine protease (VF1055) - Exoenzyme (VFC0251)] [Streptococcus mutans UA159]
lcl|NC_002745.2_prot_WP_001283057.1_1487	VFG026980(gb|YP_005923858)	73.91304347826087	93.51851851851852	62.046	3.9900000000000005e-132	380.0	Mycobacterium tuberculosis RGTB423	VFG026980(gb|YP_005923858) (sigA/rpoV) RNA polymerase sigma factor [SigA (VF0257) - Regulation (VFC0301)] [Mycobacterium tuberculosis RGTB423]
lcl|NC_002745.2_prot_WP_001291020.1_156	VFG005090(gb|WP_001291020)	100.0	100.0	100.0	0.0	831.0	Staphylococcus aureus subsp. aureus Mu50	VFG005090(gb|WP_001291020) (cap8L) type 8 capsular polysaccharide synthesis protein Cap8L [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]
lcl|NC_002745.2_prot_WP_001557458.1_1881	VFG004565(gb|WP_001557458)	100.0	100.0	100.0	0.0	936.0	Staphylococcus aureus subsp. aureus Mu50	VFG004565(gb|WP_001557458) (eap/map) extracellular adherence protein Eap/Map [Eap/Map (VF0016) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus Mu50]
lcl|NC_002745.2_prot_WP_001793242.1_123	VFG047144(gb|WP_010030803)	91.41104294478528	92.87925696594428	39.016	3.99e-62	200.0	Francisella tularensis subsp. holarctica FTNF002-00	VFG047144(gb|WP_010030803) (wbtF) NAD dependent epimerase [LPS (VF0542) - Immune modulation (VFC0258)] [Francisella tularensis subsp. holarctica FTNF002-00]
lcl|NC_002745.2_prot_WP_001795272.1_930	VFG005533(gb|WP_002262650)	47.41602067183462	95.77114427860697	37.688	2.33e-63	217.0	Streptococcus mutans UA159	VFG005533(gb|WP_002262650) (htrA/degP) trypsin-like peptidase domain-containing protein [Serine protease (VF1055) - Exoenzyme (VFC0251)] [Streptococcus mutans UA159]
lcl|NC_002745.2_prot_WP_001795344.1_116	VFG044259(gb|WP_001795559)	100.0	100.0	99.026	0.0	1265.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044259(gb|WP_001795559) (sbnF) 3-(L-alanin-3-ylcarbamoyl)-2-[(2- aminoethylcarbamoyl)methyl]-2-hydroxypropanoate synthase SbnF [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001797427.1_2352	VFG023892(gb|WP_013470893)	73.94366197183099	77.18120805369128	37.391	1.09e-16	71.6	Mycobacterium gilvum Spyr1	VFG023892(gb|WP_013470893) (hspX) Heat shock protein HspX (alpha-crystallin homolog) (14 kDa antigen) (HSP16.3) [HspX (VF0301) - Stress survival (VFC0282)] [Mycobacterium gilvum Spyr1]
lcl|NC_002745.2_prot_WP_001805237.1_517	VFG016409(gb|WP_001103738)	62.325581395348834	91.0958904109589	42.963	5.71e-25	95.5	Bacillus thuringiensis serovar konkukian str. 97-27	VFG016409(gb|WP_001103738) (BT9727_RS25815) serine O-acetyltransferase [Polysaccharide capsule (VF0659) - Immune modulation (VFC0258)] [Bacillus thuringiensis serovar konkukian str. 97-27]
lcl|NC_002745.2_prot_WP_001835549.1_2463	VFG013328(gb|WP_011272203)	85.71428571428571	89.76234003656307	32.692	5.9500000000000005e-80	262.0	Haemophilus influenzae 86-028NP	VFG013328(gb|WP_011272203) (manB/yhxB) phosphomannomutase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae 86-028NP]
lcl|NC_002745.2_prot_WP_010922824.1_600	VFG044076(gb|YP_002344984)	93.35443037974683	87.1951219512195	32.203	8.74e-36	131.0	Campylobacter jejuni subsp. jejuni NCTC 11168	VFG044076(gb|YP_002344984) (chuB) hemin uptake ABC transporter permease [Direct heme uptake system (VF0724) - Nutritional/Metabolic factor (VFC0272)] [Campylobacter jejuni subsp. jejuni NCTC 11168]
lcl|NC_002745.2_prot_WP_010922839.1_1763	VFG004978(gb|WP_010922839)	100.0	100.0	100.0	0.0	530.0	Staphylococcus aureus subsp. aureus N315	VFG004978(gb|WP_010922839) (selo) staphylococcal enterotoxin type O [SE (VF0020) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_015445861.1_1619	VFG031679(gb|WP_011558086)	61.66365280289331	84.94897959183673	30.172	1.8e-43	159.0	Mycobacterium sp. KMS	VFG031679(gb|WP_011558086) (senX3) histidine kinase [SenX3 (VF0857) - Regulation (VFC0301)] [Mycobacterium sp. KMS]
lcl|NC_002745.2_prot_WP_223197981.1_953	VFG016148(gb|WP_011168857)	84.0909090909091	79.95689655172414	30.57	1.18e-53	186.0	Pseudomonas syringae pv. phaseolicola 1448A	VFG016148(gb|WP_011168857) (pchA) salicylate biosynthesis isochorismate synthase PchA [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas syringae pv. phaseolicola 1448A]
